crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
14.2362,0,18.1,0,0.693,6.343,100,1.5741,24,666,20.2,396.9,20.32,202.6693904,0,327.61,0,0.480249,40.233649,10000,2.47779081,576,443556,408.04,157529.61,412.9024,7.2
9.59571,0,18.1,0,0.693,6.404,100,1.639,24,666,20.2,376.11,20.31,92.0776504,0,327.61,0,0.480249,41.011216,10000,2.686321,576,443556,408.04,141458.7321,412.4961,12.1
24.8017,0,18.1,0,0.693,5.349,96,1.7028,24,666,20.2,396.9,19.77,615.1243229,0,327.61,0,0.480249,28.611801,9216,2.89952784,576,443556,408.04,157529.61,390.8529,8.3
41.5292,0,18.1,0,0.693,5.531,85.4,1.6074,24,666,20.2,329.46,27.38,1724.674453,0,327.61,0,0.480249,30.591961,7293.16,2.58373476,576,443556,408.04,108543.8916,749.6644,8.5
67.9208,0,18.1,0,0.693,5.683,100,1.4254,24,666,20.2,384.97,22.98,4613.235073,0,327.61,0,0.480249,32.296489,10000,2.03176516,576,443556,408.04,148201.9009,528.0804,5
20.7162,0,18.1,0,0.659,4.138,100,1.1781,24,666,20.2,370.22,23.34,429.1609424,0,327.61,0,0.434281,17.123044,10000,1.38791961,576,443556,408.04,137062.8484,544.7556,11.9
11.9511,0,18.1,0,0.659,5.608,100,1.2852,24,666,20.2,332.09,12.13,142.8287912,0,327.61,0,0.434281,31.449664,10000,1.65173904,576,443556,408.04,110283.7681,147.1369,27.9
7.40389,0,18.1,0,0.597,5.617,97.9,1.4547,24,666,20.2,314.64,26.4,54.81758713,0,327.61,0,0.356409,31.550689,9584.41,2.11615209,576,443556,408.04,98998.3296,696.96,17.2
14.4383,0,18.1,0,0.597,6.852,100,1.4655,24,666,20.2,179.36,19.78,208.4645069,0,327.61,0,0.356409,46.949904,10000,2.14769025,576,443556,408.04,32170.0096,391.2484,27.5
51.1358,0,18.1,0,0.597,5.757,100,1.413,24,666,20.2,2.6,10.11,2614.870042,0,327.61,0,0.356409,33.143049,10000,1.996569,576,443556,408.04,6.76,102.2121,15
14.0507,0,18.1,0,0.597,6.657,100,1.5275,24,666,20.2,35.05,21.22,197.4221705,0,327.61,0,0.356409,44.315649,10000,2.33325625,576,443556,408.04,1228.5025,450.2884,17.2
18.811,0,18.1,0,0.597,4.628,100,1.5539,24,666,20.2,28.79,34.37,353.853721,0,327.61,0,0.356409,21.418384,10000,2.41460521,576,443556,408.04,828.8641,1181.2969,17.9
28.6558,0,18.1,0,0.597,5.155,100,1.5894,24,666,20.2,210.97,20.08,821.1548736,0,327.61,0,0.356409,26.574025,10000,2.52619236,576,443556,408.04,44508.3409,403.2064,16.3
45.7461,0,18.1,0,0.693,4.519,100,1.6582,24,666,20.2,88.27,36.98,2092.705665,0,327.61,0,0.480249,20.421361,10000,2.74962724,576,443556,408.04,7791.5929,1367.5204,7
18.0846,0,18.1,0,0.679,6.434,100,1.8347,24,666,20.2,27.25,29.05,327.0527572,0,327.61,0,0.461041,41.396356,10000,3.36612409,576,443556,408.04,742.5625,843.9025,7.2
10.8342,0,18.1,0,0.679,6.782,90.8,1.8195,24,666,20.2,21.57,25.79,117.3798896,0,327.61,0,0.461041,45.995524,8244.64,3.31058025,576,443556,408.04,465.2649,665.1241,7.5
25.9406,0,18.1,0,0.679,5.304,89.1,1.6475,24,666,20.2,127.36,26.64,672.9147284,0,327.61,0,0.461041,28.132416,7938.81,2.71425625,576,443556,408.04,16220.5696,709.6896,10.4
73.5341,0,18.1,0,0.679,5.957,100,1.8026,24,666,20.2,16.45,20.62,5407.263863,0,327.61,0,0.461041,35.485849,10000,3.24936676,576,443556,408.04,270.6025,425.1844,8.8
11.8123,0,18.1,0,0.718,6.824,76.5,1.794,24,666,20.2,48.45,22.74,139.5304313,0,327.61,0,0.515524,46.566976,5852.25,3.218436,576,443556,408.04,2347.4025,517.1076,8.4
11.0874,0,18.1,0,0.718,6.411,100,1.8589,24,666,20.2,318.75,15.02,122.9304388,0,327.61,0,0.515524,41.100921,10000,3.45550921,576,443556,408.04,101601.5625,225.6004,16.7
7.02259,0,18.1,0,0.718,6.006,95.3,1.8746,24,666,20.2,319.98,15.7,49.31677031,0,327.61,0,0.515524,36.072036,9082.09,3.51412516,576,443556,408.04,102387.2004,246.49,14.2
12.0482,0,18.1,0,0.614,5.648,87.6,1.9512,24,666,20.2,291.55,14.1,145.1591232,0,327.61,0,0.376996,31.899904,7673.76,3.80718144,576,443556,408.04,85001.4025,198.81,20.8
7.05042,0,18.1,0,0.614,6.103,85.1,2.0218,24,666,20.2,2.52,23.29,49.70842218,0,327.61,0,0.376996,37.246609,7242.01,4.08767524,576,443556,408.04,6.3504,542.4241,13.4
8.79212,0,18.1,0,0.584,5.565,70.6,2.0635,24,666,20.2,3.65,17.16,77.30137409,0,327.61,0,0.341056,30.969225,4984.36,4.25803225,576,443556,408.04,13.3225,294.4656,11.7
15.8603,0,18.1,0,0.679,5.896,95.4,1.9096,24,666,20.2,7.68,24.39,251.5491161,0,327.61,0,0.461041,34.762816,9101.16,3.64657216,576,443556,408.04,58.9824,594.8721,8.3
12.2472,0,18.1,0,0.584,5.837,59.7,1.9976,24,666,20.2,24.65,15.69,149.9939078,0,327.61,0,0.341056,34.070569,3564.09,3.99040576,576,443556,408.04,607.6225,246.1761,10.2
37.6619,0,18.1,0,0.679,6.202,78.7,1.8629,24,666,20.2,18.82,14.52,1418.418712,0,327.61,0,0.461041,38.464804,6193.69,3.47039641,576,443556,408.04,354.1924,210.8304,10.9
7.36711,0,18.1,0,0.679,6.193,78.1,1.9356,24,666,20.2,96.73,21.52,54.27430975,0,327.61,0,0.461041,38.353249,6099.61,3.74654736,576,443556,408.04,9356.6929,463.1104,11
9.33889,0,18.1,0,0.679,6.38,95.6,1.9682,24,666,20.2,60.72,24.08,87.21486643,0,327.61,0,0.461041,40.7044,9139.36,3.87381124,576,443556,408.04,3686.9184,579.8464,9.5
8.49213,0,18.1,0,0.584,6.348,86.1,2.0527,24,666,20.2,83.45,17.64,72.11627194,0,327.61,0,0.341056,40.297104,7413.21,4.21357729,576,443556,408.04,6963.9025,311.1696,14.5
10.0623,0,18.1,0,0.584,6.833,94.3,2.0882,24,666,20.2,81.33,19.69,101.2498813,0,327.61,0,0.341056,46.689889,8892.49,4.36057924,576,443556,408.04,6614.5689,387.6961,14.1
6.44405,0,18.1,0,0.584,6.425,74.8,2.2004,24,666,20.2,97.95,12.03,41.5257804,0,327.61,0,0.341056,41.280625,5595.04,4.84176016,576,443556,408.04,9594.2025,144.7209,16.1
5.58107,0,18.1,0,0.713,6.436,87.9,2.3158,24,666,20.2,100.19,16.22,31.14834234,0,327.61,0,0.508369,41.422096,7726.41,5.36292964,576,443556,408.04,10038.0361,263.0884,14.3
13.9134,0,18.1,0,0.713,6.208,95,2.2222,24,666,20.2,100.63,15.17,193.5826996,0,327.61,0,0.508369,38.539264,9025,4.93817284,576,443556,408.04,10126.3969,230.1289,11.7
11.1604,0,18.1,0,0.74,6.629,94.6,2.1247,24,666,20.2,109.85,23.27,124.5545282,0,327.61,0,0.5476,43.943641,8949.16,4.51435009,576,443556,408.04,12067.0225,541.4929,13.4
14.4208,0,18.1,0,0.74,6.461,93.3,2.0026,24,666,20.2,27.49,18.05,207.9594726,0,327.61,0,0.5476,41.744521,8704.89,4.01040676,576,443556,408.04,755.7001,325.8025,9.6
15.1772,0,18.1,0,0.74,6.152,100,1.9142,24,666,20.2,9.32,26.45,230.3473998,0,327.61,0,0.5476,37.847104,10000,3.66416164,576,443556,408.04,86.8624,699.6025,8.7
13.6781,0,18.1,0,0.74,5.935,87.9,1.8206,24,666,20.2,68.95,34.02,187.0904196,0,327.61,0,0.5476,35.224225,7726.41,3.31458436,576,443556,408.04,4754.1025,1157.3604,8.4
9.39063,0,18.1,0,0.74,5.627,93.9,1.8172,24,666,20.2,396.9,22.88,88.1839318,0,327.61,0,0.5476,31.663129,8817.21,3.30221584,576,443556,408.04,157529.61,523.4944,12.8
22.0511,0,18.1,0,0.74,5.818,92.4,1.8662,24,666,20.2,391.45,22.11,486.2510112,0,327.61,0,0.5476,33.849124,8537.76,3.48270244,576,443556,408.04,153233.1025,488.8521,10.5
9.72418,0,18.1,0,0.74,6.406,97.2,2.0651,24,666,20.2,385.96,19.52,94.55967667,0,327.61,0,0.5476,41.036836,9447.84,4.26463801,576,443556,408.04,148965.1216,381.0304,17.1
5.66637,0,18.1,0,0.74,6.219,100,2.0048,24,666,20.2,395.69,16.59,32.10774898,0,327.61,0,0.5476,38.675961,10000,4.01922304,576,443556,408.04,156570.5761,275.2281,18.4
9.96654,0,18.1,0,0.74,6.485,100,1.9784,24,666,20.2,386.73,18.85,99.33191957,0,327.61,0,0.5476,42.055225,10000,3.91406656,576,443556,408.04,149560.0929,355.3225,15.4
12.8023,0,18.1,0,0.74,5.854,96.6,1.8956,24,666,20.2,240.52,23.79,163.8988853,0,327.61,0,0.5476,34.269316,9331.56,3.59329936,576,443556,408.04,57849.8704,565.9641,10.8
10.6718,0,18.1,0,0.74,6.459,94.8,1.9879,24,666,20.2,43.06,23.98,113.8873152,0,327.61,0,0.5476,41.718681,8987.04,3.95174641,576,443556,408.04,1854.1636,575.0404,11.8
6.28807,0,18.1,0,0.74,6.341,96.4,2.072,24,666,20.2,318.01,17.79,39.53982432,0,327.61,0,0.5476,40.208281,9292.96,4.293184,576,443556,408.04,101130.3601,316.4841,14.9
9.92485,0,18.1,0,0.74,6.251,96.6,2.198,24,666,20.2,388.52,16.44,98.50264752,0,327.61,0,0.5476,39.075001,9331.56,4.831204,576,443556,408.04,150947.7904,270.2736,12.6
9.32909,0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13,87.03192023,0,327.61,0,0.508369,38.254225,9741.69,5.11483456,576,443556,408.04,157529.61,328.6969,14.1
7.52601,0,18.1,0,0.713,6.417,98.3,2.185,24,666,20.2,304.21,19.31,56.64082652,0,327.61,0,0.508369,41.177889,9662.89,4.774225,576,443556,408.04,92543.7241,372.8761,13
6.71772,0,18.1,0,0.713,6.749,92.6,2.3236,24,666,20.2,0.32,17.44,45.127762,0,327.61,0,0.508369,45.549001,8574.76,5.39911696,576,443556,408.04,0.1024,304.1536,13.4
5.44114,0,18.1,0,0.713,6.655,98.2,2.3552,24,666,20.2,355.29,17.73,29.6060045,0,327.61,0,0.508369,44.289025,9643.24,5.54696704,576,443556,408.04,126230.9841,314.3529,15.2
5.09017,0,18.1,0,0.713,6.297,91.8,2.3682,24,666,20.2,385.09,17.27,25.90983063,0,327.61,0,0.508369,39.652209,8427.24,5.60837124,576,443556,408.04,148294.3081,298.2529,16.1
8.24809,0,18.1,0,0.713,7.393,99.3,2.4527,24,666,20.2,375.87,16.74,68.03098865,0,327.61,0,0.508369,54.656449,9860.49,6.01573729,576,443556,408.04,141278.2569,280.2276,17.8
9.51363,0,18.1,0,0.713,6.728,94.1,2.4961,24,666,20.2,6.68,18.71,90.50915578,0,327.61,0,0.508369,45.265984,8854.81,6.23051521,576,443556,408.04,44.6224,350.0641,14.9
4.75237,0,18.1,0,0.713,6.525,86.5,2.4358,24,666,20.2,50.92,18.13,22.58502062,0,327.61,0,0.508369,42.575625,7482.25,5.93312164,576,443556,408.04,2592.8464,328.6969,14.1
4.66883,0,18.1,0,0.713,5.976,87.9,2.5806,24,666,20.2,10.48,19.01,21.79797357,0,327.61,0,0.508369,35.712576,7726.41,6.65949636,576,443556,408.04,109.8304,361.3801,12.7
8.20058,0,18.1,0,0.713,5.936,80.3,2.7792,24,666,20.2,3.5,16.94,67.24951234,0,327.61,0,0.508369,35.236096,6448.09,7.72395264,576,443556,408.04,12.25,286.9636,13.5
7.75223,0,18.1,0,0.713,6.301,83.7,2.7831,24,666,20.2,272.21,16.23,60.09706997,0,327.61,0,0.508369,39.702601,7005.69,7.74564561,576,443556,408.04,74098.2841,263.4129,14.9
6.80117,0,18.1,0,0.713,6.081,84.4,2.7175,24,666,20.2,396.9,14.7,46.25591337,0,327.61,0,0.508369,36.978561,7123.36,7.38480625,576,443556,408.04,157529.61,216.09,20
4.81213,0,18.1,0,0.713,6.701,90,2.5975,24,666,20.2,255.23,16.42,23.15659514,0,327.61,0,0.508369,44.903401,8100,6.74700625,576,443556,408.04,65142.3529,269.6164,16.4
3.69311,0,18.1,0,0.713,6.376,88.4,2.5671,24,666,20.2,391.43,14.65,13.63906147,0,327.61,0,0.508369,40.653376,7814.56,6.59000241,576,443556,408.04,153217.4449,214.6225,17.7
6.65492,0,18.1,0,0.713,6.317,83,2.7344,24,666,20.2,396.9,13.99,44.28796021,0,327.61,0,0.508369,39.904489,6889,7.47694336,576,443556,408.04,157529.61,195.7201,19.5
5.82115,0,18.1,0,0.713,6.513,89.9,2.8016,24,666,20.2,393.82,10.29,33.88578732,0,327.61,0,0.508369,42.419169,8082.01,7.84896256,576,443556,408.04,155094.1924,105.8841,20.2
7.83932,0,18.1,0,0.655,6.209,65.4,2.9634,24,666,20.2,396.9,13.22,61.45493806,0,327.61,0,0.429025,38.551681,4277.16,8.78173956,576,443556,408.04,157529.61,174.7684,21.4
3.1636,0,18.1,0,0.655,5.759,48.2,3.0665,24,666,20.2,334.4,14.13,10.00836496,0,327.61,0,0.429025,33.166081,2323.24,9.40342225,576,443556,408.04,111823.36,199.6569,19.9
3.77498,0,18.1,0,0.655,5.952,84.7,2.8715,24,666,20.2,22.01,17.15,14.250474,0,327.61,0,0.429025,35.426304,7174.09,8.24551225,576,443556,408.04,484.4401,294.1225,19
4.42228,0,18.1,0,0.584,6.003,94.5,2.5403,24,666,20.2,331.29,21.32,19.5565604,0,327.61,0,0.341056,36.036009,8930.25,6.45312409,576,443556,408.04,109753.0641,454.5424,19.1
15.5757,0,18.1,0,0.58,5.926,71,2.9084,24,666,20.2,368.74,18.13,242.6024305,0,327.61,0,0.3364,35.117476,5041,8.45879056,576,443556,408.04,135969.1876,328.6969,19.1
13.0751,0,18.1,0,0.58,5.713,56.7,2.8237,24,666,20.2,396.9,14.76,170.95824,0,327.61,0,0.3364,32.638369,3214.89,7.97328169,576,443556,408.04,157529.61,217.8576,20.1
4.34879,0,18.1,0,0.58,6.167,84,3.0334,24,666,20.2,396.9,16.29,18.91197446,0,327.61,0,0.3364,38.031889,7056,9.20151556,576,443556,408.04,157529.61,265.3641,19.9
4.03841,0,18.1,0,0.532,6.229,90.7,3.0993,24,666,20.2,395.33,12.87,16.30875533,0,327.61,0,0.283024,38.800441,8226.49,9.60566049,576,443556,408.04,156285.8089,165.6369,19.6
3.56868,0,18.1,0,0.58,6.437,75,2.8965,24,666,20.2,393.37,14.36,12.73547694,0,327.61,0,0.3364,41.434969,5625,8.38971225,576,443556,408.04,154739.9569,206.2096,23.2
4.64689,0,18.1,0,0.614,6.98,67.6,2.5329,24,666,20.2,374.68,11.66,21.59358667,0,327.61,0,0.376996,48.7204,4569.76,6.41558241,576,443556,408.04,140385.1024,135.9556,29.8
8.05579,0,18.1,0,0.584,5.427,95.4,2.4298,24,666,20.2,352.58,18.14,64.89575252,0,327.61,0,0.341056,29.452329,9101.16,5.90392804,576,443556,408.04,124312.6564,329.0596,13.8
6.39312,0,18.1,0,0.584,6.162,97.4,2.206,24,666,20.2,302.76,24.1,40.87198333,0,327.61,0,0.341056,37.970244,9486.76,4.866436,576,443556,408.04,91663.6176,580.81,13.3
4.87141,0,18.1,0,0.614,6.484,93.6,2.3053,24,666,20.2,396.21,18.68,23.73063539,0,327.61,0,0.376996,42.042256,8760.96,5.31440809,576,443556,408.04,156982.3641,348.9424,16.7
15.0234,0,18.1,0,0.614,5.304,97.3,2.1007,24,666,20.2,349.48,24.91,225.7025476,0,327.61,0,0.376996,28.132416,9467.29,4.41294049,576,443556,408.04,122136.2704,620.5081,12
10.233,0,18.1,0,0.614,6.185,96.7,2.1705,24,666,20.2,379.7,18.03,104.714289,0,327.61,0,0.376996,38.254225,9350.89,4.71107025,576,443556,408.04,144172.09,325.0809,14.6
14.3337,0,18.1,0,0.614,6.229,88,1.9512,24,666,20.2,383.32,13.11,205.4549557,0,327.61,0,0.376996,38.800441,7744,3.80718144,576,443556,408.04,146934.2224,171.8721,21.4
5.82401,0,18.1,0,0.532,6.242,64.7,3.4242,24,666,20.2,396.9,10.74,33.91909248,0,327.61,0,0.283024,38.962564,4186.09,11.72514564,576,443556,408.04,157529.61,115.3476,23
5.70818,0,18.1,0,0.532,6.75,74.9,3.3317,24,666,20.2,393.07,7.74,32.58331891,0,327.61,0,0.283024,45.5625,5610.01,11.10022489,576,443556,408.04,154504.0249,59.9076,23.7
5.73116,0,18.1,0,0.532,7.061,77,3.4106,24,666,20.2,395.28,7.01,32.84619495,0,327.61,0,0.283024,49.857721,5929,11.63219236,576,443556,408.04,156246.2784,49.1401,25
2.81838,0,18.1,0,0.532,5.762,40.3,4.0983,24,666,20.2,392.92,10.42,7.943265824,0,327.61,0,0.283024,33.200644,1624.09,16.79606289,576,443556,408.04,154386.1264,108.5764,21.8
2.37857,0,18.1,0,0.583,5.871,41.9,3.724,24,666,20.2,370.73,13.34,5.657595245,0,327.61,0,0.339889,34.468641,1755.61,13.868176,576,443556,408.04,137440.7329,177.9556,20.6
3.67367,0,18.1,0,0.583,6.312,51.9,3.9917,24,666,20.2,388.62,10.58,13.49585127,0,327.61,0,0.339889,39.841344,2693.61,15.93366889,576,443556,408.04,151025.5044,111.9364,21.2
5.69175,0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,392.68,14.98,32.39601806,0,327.61,0,0.339889,37.380996,6368.04,12.57340681,576,443556,408.04,154197.5824,224.4004,19.1
4.83567,0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,388.22,11.45,23.38370435,0,327.61,0,0.339889,34.869025,2830.24,9.93699529,576,443556,408.04,150714.7684,131.1025,20.6
0.15086,0,27.74,0,0.609,5.454,92.7,1.8209,4,711,20.1,395.09,18.06,0.02275874,0,769.5076,0,0.370881,29.746116,8593.29,3.31567681,16,505521,404.01,156096.1081,326.1636,15.2
0.18337,0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,344.05,23.97,0.033624557,0,769.5076,0,0.370881,29.311396,9662.89,3.08142916,16,505521,404.01,118370.4025,574.5609,7
0.20746,0,27.74,0,0.609,5.093,98,1.8226,4,711,20.1,318.43,29.68,0.043039652,0,769.5076,0,0.370881,25.938649,9604,3.32187076,16,505521,404.01,101397.6649,880.9024,8.1
0.10574,0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,390.11,18.07,0.011180948,0,769.5076,0,0.370881,35.796289,9761.44,3.48979761,16,505521,404.01,152185.8121,326.5249,13.6
0.11132,0,27.74,0,0.609,5.983,83.5,2.1099,4,711,20.1,396.9,13.35,0.012392142,0,769.5076,0,0.370881,35.796289,6972.25,4.45167801,16,505521,404.01,157529.61,178.2225,20.1
0.17331,0,9.69,0,0.585,5.707,54,2.3817,6,391,19.2,396.9,12.01,0.030036356,0,93.8961,0,0.342225,32.569849,2916,5.67249489,36,152881,368.64,157529.61,144.2401,21.8
0.27957,0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,396.9,13.59,0.078159385,0,93.8961,0,0.342225,35.117476,1814.76,5.67249489,36,152881,368.64,157529.61,184.6881,24.5
0.17899,0,9.69,0,0.585,5.67,28.8,2.7986,6,391,19.2,393.29,17.6,0.03203742,0,93.8961,0,0.342225,32.1489,829.44,7.83216196,36,152881,368.64,154677.0241,309.76,23.1
0.2896,0,9.69,0,0.585,5.39,72.9,2.7986,6,391,19.2,396.9,21.14,0.08386816,0,93.8961,0,0.342225,29.0521,5314.41,7.83216196,36,152881,368.64,157529.61,446.8996,19.7
0.26838,0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1,0.072027824,0,93.8961,0,0.342225,33.570436,4984.36,8.36771329,36,152881,368.64,157529.61,198.81,18.3
0.23912,0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,396.9,12.92,0.057178374,0,93.8961,0,0.342225,36.228361,4264.09,5.80376281,36,152881,368.64,157529.61,166.9264,21.2
0.17783,0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,15.1,0.031623509,0,93.8961,0,0.342225,31.013761,5402.25,5.75952001,36,152881,368.64,156633.8929,228.01,17.5
0.22438,0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,0.050346384,0,93.8961,0,0.342225,36.324729,6352.09,6.24100324,36,152881,368.64,157529.61,205.3489,16.8
0.06263,0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21,391.99,9.67,0.003922517,0,142.3249,0,0.328329,43.467649,4774.81,6.14345796,1,74529,441,153656.1601,93.5089,22.4
0.04527,0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21,396.9,9.08,0.002049373,0,142.3249,0,0.328329,37.4544,5882.89,5.23265625,1,74529,441,157529.61,82.4464,20.6
0.06076,0,11.93,0,0.573,6.976,91,2.1675,1,273,21,396.9,5.64,0.003691778,0,142.3249,0,0.328329,48.664576,8281,4.69805625,1,74529,441,157529.61,31.8096,23.9
0.10959,0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21,393.45,6.48,0.012009968,0,142.3249,0,0.328329,46.158436,7974.49,5.70684321,1,74529,441,154802.9025,41.9904,22
0.04741,0,11.93,0,0.573,6.03,80.8,2.505,1,273,21,396.9,7.88,0.002247708,0,142.3249,0,0.328329,36.3609,6528.64,6.275025,1,74529,441,157529.61,62.0944,11.9
